Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s),date
2024-04-19 08:00:00,35.2,63.99,5.3,13.35,11.56,,7.2,0.88,38.93,0.84,1.97,,,0.68,0.53,,84.42,1.45,205.93,0.0,0.0,616.46,930.0,,2024-04-19 08:00:00
2024-04-19 16:00:00,71.13,155.47,5.32,13.57,11.49,,7.32,1.12,38.99,0.84,1.98,,,0.68,0.53,,89.28,1.71,203.79,0.0,0.0,41.31,930.0,,2024-04-19 16:00:00
2024-04-20 00:00:00,54.1,,5.3,13.43,11.56,,5.59,0.68,38.99,0.84,1.98,,,0.68,0.53,,,1.85,189.26,0.0,0.0,36.39,930.0,,2024-04-20 00:00:00
2024-04-20 08:00:00,30.59,55.11,5.3,13.49,11.55,,5.5,0.71,38.94,0.84,1.97,,,0.68,0.53,,92.76,2.1,233.23,0.0,0.0,440.86,930.0,,2024-04-20 08:00:00
2024-04-20 16:00:00,53.29,130.87,5.31,13.45,11.63,,5.82,1.15,38.89,0.84,1.98,,,0.68,0.53,,99.94,1.77,258.36,0.0,0.0,23.93,930.0,,2024-04-20 16:00:00
2024-04-21 00:00:00,61.15,,5.31,13.61,11.6,,5.98,0.84,38.92,0.84,1.98,,,0.68,0.53,,,1.74,278.18,0.0,0.0,5.7,930.0,,2024-04-21 00:00:00
2024-04-21 08:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,2024-04-21 08:00:00
2024-04-21 16:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,2024-04-21 16:00:00
2024-04-22 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,2024-04-22 00:00:00
2024-04-22 08:00:00,30.26,66.68,5.29,13.31,11.55,,6.88,0.72,38.85,0.84,1.98,,,0.68,0.53,,78.64,1.01,184.86,0.0,0.0,739.88,930.0,,2024-04-22 08:00:00
2024-04-22 16:00:00,51.35,91.94,5.29,13.51,11.56,,6.8,0.85,38.92,0.85,1.98,,,0.68,0.53,,75.37,1.34,131.57,0.0,0.0,57.58,930.0,,2024-04-22 16:00:00
2024-04-23 00:00:00,44.04,,5.28,13.51,11.5,,6.03,0.82,38.97,0.84,1.98,,,0.68,0.53,,,1.48,170.16,0.0,0.0,40.66,930.0,,2024-04-23 00:00:00
2024-04-23 08:00:00,29.11,69.48,5.35,13.42,11.57,,8.22,0.94,38.97,0.84,1.98,,,0.68,0.53,,75.51,1.41,168.31,0.0,0.0,721.97,930.0,,2024-04-23 08:00:00
2024-04-23 16:00:00,46.35,86.48,5.26,13.4,11.52,,11.99,1.1,38.88,0.84,1.98,,,0.68,0.53,,69.55,1.29,118.62,0.0,0.0,63.76,930.0,,2024-04-23 16:00:00
2024-04-24 00:00:00,48.62,96.94,5.29,13.46,11.59,,10.31,0.87,38.91,0.84,1.98,,,0.68,0.53,,92.73,1.7,168.12,0.0,0.0,40.92,930.0,,2024-04-24 00:00:00
2024-04-24 08:00:00,35.08,82.32,5.33,13.57,11.63,,10.37,0.87,38.93,0.84,1.99,,,0.68,0.53,,73.15,1.2,144.78,0.0,0.0,710.34,930.0,,2024-04-24 08:00:00
2024-04-24 16:00:00,47.36,98.45,5.37,13.6,11.55,,8.2,0.99,39.01,0.84,1.99,,,0.68,0.53,,72.26,1.33,114.67,0.0,0.0,55.73,930.0,,2024-04-24 16:00:00
2024-04-25 00:00:00,49.59,105.44,5.3,13.44,11.56,,8.88,0.69,38.93,0.84,1.98,,,0.68,0.53,,92.2,1.32,167.22,0.0,0.0,41.39,930.0,,2024-04-25 00:00:00
2024-04-25 08:00:00,44.23,108.8,5.33,13.57,11.56,,10.11,0.76,38.96,0.84,1.99,,,0.68,0.53,,76.48,1.05,135.46,0.0,0.0,606.88,930.0,,2024-04-25 08:00:00
2024-04-25 16:00:00,57.52,117.95,5.27,13.63,11.54,,9.25,0.82,38.89,0.84,1.99,,,0.68,0.53,,82.44,1.26,118.48,0.0,0.0,42.01,930.0,,2024-04-25 16:00:00
2024-04-26 00:00:00,80.12,173.04,5.3,13.59,11.53,,9.11,0.81,38.93,0.84,1.99,,,0.68,0.53,,,1.56,153.24,0.0,0.0,40.42,930.0,,2024-04-26 00:00:00
2024-04-26 08:00:00,33.74,74.15,5.29,13.48,11.52,,9.58,0.75,38.91,0.84,1.98,,,0.68,0.53,,75.2,1.33,151.35,0.0,0.0,691.98,930.0,,2024-04-26 08:00:00
2024-04-26 16:00:00,48.68,93.89,5.32,13.45,11.55,,10.63,0.87,38.95,0.84,1.98,,,0.68,0.53,,76.22,1.4,127.77,0.0,0.0,56.36,930.0,,2024-04-26 16:00:00
2024-04-27 00:00:00,73.19,156.5,5.36,13.48,11.5,,11.82,0.99,39.0,0.84,1.98,,,0.68,0.53,,93.63,1.6,170.47,0.0,0.0,43.87,930.0,,2024-04-27 00:00:00
2024-04-27 08:00:00,46.69,90.88,5.33,13.45,11.55,,11.1,0.8,38.96,0.84,1.98,,,0.68,0.53,,72.17,0.9,132.36,0.0,0.0,733.39,930.0,,2024-04-27 08:00:00
2024-04-27 16:00:00,52.65,92.09,5.36,13.48,11.5,,7.0,0.98,39.0,0.84,1.98,,,0.68,0.54,,75.24,1.27,113.83,0.0,0.0,59.6,930.0,,2024-04-27 16:00:00
2024-04-28 00:00:00,52.44,102.06,5.35,13.47,11.55,,6.67,0.82,38.99,0.84,1.98,,,0.68,0.53,,94.27,1.38,168.19,0.0,0.0,44.44,930.0,,2024-04-28 00:00:00
2024-04-28 08:00:00,40.53,76.09,5.36,13.48,11.53,,7.17,0.8,39.0,0.84,1.98,,,0.68,0.53,,70.51,1.18,163.51,0.0,0.0,726.19,930.0,,2024-04-28 08:00:00
2024-04-28 16:00:00,39.79,75.02,5.3,13.45,11.49,,7.82,0.6,38.93,0.84,1.98,,,0.68,0.53,,76.3,1.31,118.88,0.0,0.0,58.34,930.0,,2024-04-28 16:00:00
2024-04-29 00:00:00,32.1,64.58,5.33,13.45,11.47,,7.81,0.79,38.96,0.84,1.98,,,0.68,0.53,,96.98,1.55,166.75,0.0,0.0,42.4,930.0,,2024-04-29 00:00:00
2024-04-29 08:00:00,24.42,75.84,5.31,13.49,11.56,,8.07,0.85,38.93,0.84,1.98,,,0.68,0.53,,77.61,1.17,194.85,0.0,0.0,721.34,930.0,,2024-04-29 08:00:00
2024-04-29 16:00:00,39.9,90.94,5.32,13.41,11.55,,8.4,1.16,38.94,0.84,1.97,,,0.68,0.53,,73.28,1.32,122.5,0.0,0.0,58.72,930.0,,2024-04-29 16:00:00
2024-04-30 00:00:00,35.6,66.64,5.39,13.42,11.55,,7.32,0.82,39.04,0.84,1.98,,,0.68,0.53,,95.11,1.28,163.58,0.0,0.0,44.72,930.0,,2024-04-30 00:00:00
2024-04-30 08:00:00,30.72,77.47,5.32,13.55,11.52,,8.54,0.87,38.95,0.84,1.99,,,0.68,0.53,,79.25,1.36,200.25,0.0,0.0,706.75,930.0,,2024-04-30 08:00:00
2024-04-30 16:00:00,38.31,78.3,5.31,13.44,11.48,,8.32,0.99,38.94,0.84,1.98,,,0.68,0.53,,77.77,1.49,146.08,0.0,0.0,53.66,930.0,,2024-04-30 16:00:00
2024-05-01 00:00:00,47.45,102.75,5.32,13.58,11.58,,6.58,0.61,38.95,0.84,1.99,,,0.68,0.53,,,1.65,208.62,0.0,0.0,39.98,930.0,,2024-05-01 00:00:00
2024-05-01 08:00:00,29.96,66.3,5.34,13.47,11.6,,7.21,0.78,38.97,0.84,1.98,,,0.68,0.53,,82.0,1.68,222.78,0.0,0.0,689.44,930.0,,2024-05-01 08:00:00
2024-05-01 16:00:00,56.83,123.64,5.34,13.56,11.53,,8.11,1.71,38.98,0.84,1.99,,,0.68,0.53,,82.4,1.25,151.52,0.0,0.0,57.06,930.0,,2024-05-01 16:00:00
2024-05-02 00:00:00,47.98,99.59,5.31,13.44,11.5,,6.42,0.91,38.94,0.84,1.98,,,0.68,0.53,,,1.57,213.41,0.0,0.0,33.51,930.0,,2024-05-02 00:00:00
2024-05-02 08:00:00,33.27,74.46,5.32,13.57,11.56,,7.76,1.15,38.95,0.84,1.99,,,0.68,0.53,,80.98,1.74,243.34,0.0,0.0,619.34,930.0,,2024-05-02 08:00:00
2024-05-02 16:00:00,57.72,128.68,5.33,13.49,11.6,,8.42,1.27,38.96,0.84,1.98,,,0.68,0.53,,77.46,1.27,162.38,0.0,0.0,58.31,930.0,,2024-05-02 16:00:00
2024-05-03 00:00:00,55.38,123.12,5.33,13.5,11.49,,6.93,0.77,38.96,0.84,1.98,,,0.68,0.53,,,1.46,173.96,0.0,0.0,36.74,930.0,,2024-05-03 00:00:00
2024-05-03 08:00:00,32.03,77.27,5.35,13.48,11.58,,6.74,0.71,38.99,0.84,1.98,,,0.68,0.53,,93.16,1.86,211.06,0.0,0.0,465.56,930.0,,2024-05-03 08:00:00
2024-05-03 16:00:00,45.66,82.17,5.29,13.41,11.53,,6.38,0.83,38.91,0.84,1.97,,,0.68,0.53,,,1.49,191.83,0.0,0.0,8.26,930.0,,2024-05-03 16:00:00
2024-05-04 00:00:00,31.46,69.39,5.35,13.44,11.54,,6.52,0.72,38.99,0.84,1.98,,,0.68,0.53,,,1.62,165.16,0.0,0.0,40.63,930.0,,2024-05-04 00:00:00
2024-05-04 08:00:00,21.42,49.05,5.27,13.45,11.52,,7.6,0.72,38.92,0.84,1.98,,,0.68,0.53,,82.48,2.08,247.7,0.0,0.0,671.58,930.0,,2024-05-04 08:00:00
2024-05-04 16:00:00,44.69,110.3,5.33,13.51,11.57,,7.96,1.13,38.96,0.84,1.98,,,0.68,0.53,,80.55,1.84,198.34,0.0,0.0,57.37,930.0,,2024-05-04 16:00:00
2024-05-05 00:00:00,37.45,78.03,5.32,13.4,11.51,,5.82,0.57,38.95,0.84,1.98,,,0.68,0.53,,,1.61,210.13,0.0,0.0,41.34,930.0,,2024-05-05 00:00:00
2024-05-05 08:00:00,19.53,58.47,5.32,13.48,11.62,,6.44,0.71,38.95,0.84,1.98,,,0.68,0.53,,78.79,2.22,246.57,0.0,0.0,702.27,930.0,,2024-05-05 08:00:00
2024-05-05 16:00:00,40.17,101.3,5.3,13.35,11.5,,7.37,1.35,38.93,0.83,1.99,,,0.68,0.53,,83.14,1.54,161.71,0.0,0.0,60.32,930.0,,2024-05-05 16:00:00
2024-05-06 00:00:00,39.73,80.87,5.3,13.55,11.54,,6.3,0.59,38.93,0.84,1.98,,,0.68,0.53,,98.46,1.64,194.73,0.0,0.0,43.95,930.0,,2024-05-06 00:00:00
2024-05-06 08:00:00,35.03,85.45,5.34,13.53,11.54,,6.47,0.63,38.97,0.84,1.98,,,0.68,0.53,,87.71,1.86,233.13,0.0,0.0,664.07,930.0,,2024-05-06 08:00:00
2024-05-06 16:00:00,54.07,119.77,5.28,13.4,11.6,,8.0,0.79,38.89,0.84,1.97,,,0.68,0.53,,86.13,1.22,191.2,0.2,0.19,41.86,930.0,,2024-05-06 16:00:00
2024-05-07 00:00:00,15.57,43.09,5.31,13.44,11.57,,5.67,1.01,38.93,0.84,1.98,,,0.68,0.53,,,1.63,189.09,0.0,0.0,42.33,930.0,,2024-05-07 00:00:00
2024-05-07 08:00:00,15.04,30.51,5.4,13.52,11.53,,5.92,1.02,39.05,0.85,1.98,,,0.68,0.53,,87.62,1.26,187.0,0.0,0.0,722.94,930.0,,2024-05-07 08:00:00
2024-05-07 16:00:00,26.79,52.0,5.29,13.44,11.51,,6.29,1.27,38.92,0.84,1.98,,,0.68,0.53,,89.01,1.54,189.13,0.0,0.0,57.6,930.0,,2024-05-07 16:00:00
2024-05-08 00:00:00,31.05,73.89,5.32,13.5,11.48,,6.39,0.69,38.95,0.84,1.98,,,0.68,0.53,,,2.11,226.08,0.0,0.0,18.34,930.0,,2024-05-08 00:00:00
2024-05-08 08:00:00,15.27,,5.33,13.41,11.51,,7.03,0.54,38.95,0.84,1.98,,,0.68,0.53,,90.76,1.47,185.23,0.0,0.0,675.04,930.0,,2024-05-08 08:00:00
2024-05-08 16:00:00,49.69,,5.32,13.43,11.52,,7.21,0.85,38.95,0.84,1.98,,,0.68,0.53,,87.86,1.28,180.58,0.05,0.05,21.31,930.0,,2024-05-08 16:00:00
2024-05-09 00:00:00,28.88,,5.31,13.45,11.57,,5.12,0.55,38.93,0.84,1.98,,,0.68,0.53,,,1.52,196.56,0.0,0.0,45.66,930.0,,2024-05-09 00:00:00
2024-05-09 08:00:00,13.47,,5.32,13.46,11.49,,7.1,0.76,38.94,0.84,1.98,,,0.68,0.53,,91.47,1.67,219.51,0.0,0.0,642.38,930.0,,2024-05-09 08:00:00
2024-05-09 16:00:00,59.57,,5.32,13.52,11.57,,6.58,0.62,38.94,0.84,1.98,,,0.68,0.53,,93.9,1.39,212.33,0.0,0.0,51.56,930.0,,2024-05-09 16:00:00
2024-05-10 00:00:00,64.14,,5.33,13.43,11.63,,6.64,0.75,38.97,0.84,1.98,,,0.68,0.53,,,1.42,162.1,0.0,0.0,14.81,930.0,,2024-05-10 00:00:00
2024-05-10 08:00:00,5.78,,5.28,13.47,11.61,,6.21,0.9,38.9,0.84,1.98,,,0.68,0.53,,92.56,1.55,223.1,0.0,0.0,566.47,930.0,,2024-05-10 08:00:00
2024-05-10 16:00:00,26.67,,5.29,13.47,11.47,,7.32,1.07,38.92,0.84,1.98,,,0.68,0.53,,91.48,1.37,158.3,0.0,0.0,41.68,930.0,,2024-05-10 16:00:00
2024-05-11 00:00:00,23.75,,5.3,13.52,11.53,,6.21,0.66,38.94,0.84,1.99,,,0.68,0.53,,,1.59,198.21,0.0,0.0,41.58,930.0,,2024-05-11 00:00:00
2024-05-11 08:00:00,6.53,,5.31,13.46,11.44,,6.51,1.03,38.92,0.84,1.98,,,0.67,0.53,,92.49,1.02,146.06,0.0,0.0,640.69,930.0,,2024-05-11 08:00:00
2024-05-11 16:00:00,30.51,,5.32,13.41,11.49,,6.31,1.06,38.93,0.84,1.97,,,0.68,0.53,,91.03,1.37,153.2,0.0,0.0,60.31,930.0,,2024-05-11 16:00:00
2024-05-12 00:00:00,32.06,,5.4,13.56,11.54,,6.4,0.96,38.96,0.84,1.99,,,0.68,0.53,,,1.56,156.31,0.0,0.0,38.21,930.0,,2024-05-12 00:00:00
2024-05-12 08:00:00,16.22,,5.35,13.46,11.54,,6.18,0.99,38.99,0.84,1.98,,,0.68,0.53,,94.61,1.36,218.2,0.0,0.0,616.71,930.0,,2024-05-12 08:00:00
2024-05-12 16:00:00,47.73,,5.28,13.45,11.62,,6.04,0.96,38.9,0.84,1.98,,,0.68,0.53,,98.3,1.14,161.17,0.0,0.0,44.55,930.0,,2024-05-12 16:00:00
2024-05-13 00:00:00,32.68,,5.3,13.49,11.55,,6.93,0.68,39.02,0.84,1.98,,,0.68,0.53,,,1.54,188.3,0.0,0.0,30.5,930.0,,2024-05-13 00:00:00
2024-05-13 08:00:00,16.63,,5.4,13.47,11.5,,6.74,0.73,38.97,0.84,1.98,,,0.68,0.53,,99.43,0.68,200.94,0.0,0.0,488.84,930.0,,2024-05-13 08:00:00
2024-05-13 16:00:00,34.44,,5.36,13.44,11.52,,6.71,0.68,38.95,0.84,1.98,,,0.68,0.53,,97.63,1.33,182.65,0.0,0.0,64.96,930.0,,2024-05-13 16:00:00
2024-05-14 00:00:00,24.82,,5.27,13.49,11.41,,6.62,0.88,38.94,0.84,1.98,,,0.67,0.53,,,1.36,165.79,0.0,0.0,29.94,930.0,,2024-05-14 00:00:00
2024-05-14 08:00:00,12.13,,5.28,13.49,11.48,,6.42,0.95,38.9,0.84,1.98,,,0.68,0.53,,93.55,1.17,170.7,0.0,0.0,592.64,930.0,,2024-05-14 08:00:00
2024-05-14 16:00:00,25.95,,5.32,13.48,11.54,,6.32,0.9,38.95,0.84,1.98,,,0.68,0.53,,91.68,1.18,153.71,0.0,0.0,62.04,930.0,,2024-05-14 16:00:00
2024-05-15 00:00:00,33.83,,5.29,13.6,11.54,,6.09,0.64,38.91,0.84,1.99,,,0.68,0.53,,,1.65,168.04,0.0,0.0,32.1,930.0,,2024-05-15 00:00:00
2024-05-15 08:00:00,14.03,,5.3,13.62,11.46,,5.82,0.71,38.92,0.84,1.99,,,0.68,0.53,,92.35,1.27,185.47,0.0,0.0,534.34,930.0,,2024-05-15 08:00:00
2024-05-15 16:00:00,27.61,,5.37,13.49,11.5,,3.62,0.96,39.02,0.84,1.98,,,0.68,0.53,,94.48,1.07,100.31,0.0,0.0,61.85,930.0,,2024-05-15 16:00:00
2024-05-16 00:00:00,24.11,,5.34,13.38,11.47,,7.0,0.91,38.98,0.84,1.97,,,0.68,0.53,,,1.66,157.54,0.0,0.0,23.85,930.0,,2024-05-16 00:00:00
2024-05-16 08:00:00,26.73,,5.35,13.56,11.51,,6.94,0.89,38.99,0.84,1.99,,,0.68,0.53,,97.37,1.77,217.44,0.0,0.0,371.83,930.0,,2024-05-16 08:00:00
2024-05-16 16:00:00,28.43,,5.31,13.52,11.43,,6.71,0.92,38.93,0.84,1.98,,,0.68,0.53,,96.33,1.05,120.34,0.0,0.0,62.62,930.0,,2024-05-16 16:00:00
2024-05-17 00:00:00,18.49,,5.28,13.5,11.44,,6.07,0.98,38.89,0.84,1.98,,,0.68,0.53,,,1.79,192.39,0.0,0.0,13.18,930.0,,2024-05-17 00:00:00
2024-05-17 08:00:00,17.47,,5.32,13.49,11.62,,5.94,1.05,38.95,0.84,1.98,,,0.68,0.53,,99.78,1.34,227.26,0.0,0.0,417.22,930.0,,2024-05-17 08:00:00
2024-05-17 16:00:00,25.33,,5.32,13.46,11.46,,5.93,1.02,38.95,0.84,1.98,,,0.68,0.53,,,1.4,136.67,0.0,0.0,24.12,930.0,,2024-05-17 16:00:00
2024-05-18 00:00:00,15.84,,5.29,13.48,11.56,,6.31,0.9,38.92,0.84,1.98,,,0.68,0.53,,,1.78,168.37,0.0,0.0,34.6,930.0,,2024-05-18 00:00:00
2024-05-18 08:00:00,12.21,29.33,5.35,13.46,11.56,,6.11,0.81,38.99,0.84,1.98,,,0.68,0.53,,99.04,1.79,213.14,0.0,0.0,463.84,930.0,,2024-05-18 08:00:00
2024-05-18 16:00:00,22.54,49.46,5.28,13.54,11.54,,5.51,0.82,38.89,0.84,1.98,,,0.68,0.53,,,1.84,213.86,0.0,0.0,31.27,930.0,,2024-05-18 16:00:00
2024-05-19 00:00:00,28.7,49.11,5.31,13.41,11.57,,5.58,0.88,38.94,0.84,1.97,,,0.68,0.53,,,1.39,167.44,0.0,0.0,39.43,930.0,,2024-05-19 00:00:00
2024-05-19 08:00:00,15.04,32.01,5.33,13.45,11.51,,5.61,0.94,38.96,0.84,1.98,,,0.68,0.53,,,1.56,180.98,0.0,0.0,295.77,930.0,,2024-05-19 08:00:00
2024-05-19 16:00:00,23.67,36.85,5.26,13.43,11.53,,5.53,0.89,38.88,0.84,1.98,,,0.68,0.53,,,1.24,136.09,0.0,0.0,20.35,930.0,,2024-05-19 16:00:00
2024-05-20 00:00:00,21.99,36.96,5.34,13.52,11.52,,6.29,0.79,38.98,0.84,1.98,,,0.68,0.53,,,1.68,148.43,0.0,0.0,32.65,930.0,,2024-05-20 00:00:00
2024-05-20 08:00:00,15.03,35.15,5.28,13.5,11.52,,6.19,0.87,38.9,0.84,1.98,,,0.68,0.53,,,1.29,205.42,0.0,0.0,409.77,930.0,,2024-05-20 08:00:00
2024-05-20 16:00:00,32.85,52.24,5.27,13.47,11.51,,6.17,0.77,38.89,0.84,1.98,,,0.68,0.53,,,1.46,166.53,0.0,0.0,45.27,930.0,,2024-05-20 16:00:00
2024-05-21 00:00:00,13.93,42.56,5.27,13.39,11.54,,6.81,0.72,38.89,0.84,1.97,,,0.68,0.53,,,1.62,205.41,0.0,0.0,32.08,930.0,,2024-05-21 00:00:00
2024-05-21 08:00:00,11.88,29.16,5.36,13.53,11.52,,6.7,0.9,39.0,0.84,1.98,,,0.68,0.53,,98.59,1.51,192.67,0.0,0.0,436.88,930.0,,2024-05-21 08:00:00
2024-05-21 16:00:00,28.59,57.71,5.34,13.54,11.52,,6.71,0.79,38.98,0.84,1.98,,,0.68,0.53,,,1.82,194.53,0.0,0.0,19.74,930.0,,2024-05-21 16:00:00
2024-05-22 00:00:00,30.95,70.16,5.29,13.38,11.58,,5.99,1.06,38.91,0.84,1.97,,,0.68,0.53,,,1.45,178.89,0.0,0.0,38.34,930.0,,2024-05-22 00:00:00
2024-05-22 08:00:00,14.71,63.47,5.36,13.54,11.55,,6.78,1.17,39.01,0.84,1.98,,,0.68,0.53,,99.81,0.64,155.02,0.0,0.0,519.1,930.0,,2024-05-22 08:00:00
2024-05-22 16:00:00,,,5.32,13.52,11.58,,6.02,,38.95,0.84,1.98,,,0.68,0.53,,,0.95,123.55,0.0,0.0,34.07,930.0,,2024-05-22 16:00:00
2024-05-23 00:00:00,,,5.34,13.55,11.6,,6.78,,38.98,0.84,1.99,,,0.68,0.53,,,1.89,192.49,0.0,0.0,35.47,930.0,,2024-05-23 00:00:00
2024-05-23 08:00:00,3.76,19.85,5.31,13.54,11.54,,6.89,0.52,38.94,0.84,1.98,,,0.68,0.53,,97.48,1.09,167.07,0.0,0.0,537.35,930.0,,2024-05-23 08:00:00
2024-05-23 16:00:00,26.15,51.43,5.33,13.58,11.6,,6.34,0.62,38.96,0.84,1.99,,,0.68,0.53,,,1.56,171.78,0.0,0.0,34.61,930.0,,2024-05-23 16:00:00
2024-05-24 00:00:00,25.21,54.03,5.34,13.54,11.51,,6.3,1.1,38.97,0.84,1.98,,,0.68,0.53,,,1.71,188.35,0.0,0.0,31.72,930.0,,2024-05-24 00:00:00
2024-05-24 08:00:00,12.76,46.06,5.29,13.48,11.54,,6.25,1.18,38.92,0.84,1.98,,,0.68,0.53,,,1.73,206.8,0.0,0.0,414.6,930.0,,2024-05-24 08:00:00
2024-05-24 16:00:00,34.67,75.63,5.36,13.53,11.58,,6.52,0.89,39.0,0.84,1.98,,,0.68,0.53,,,1.85,224.68,0.0,0.0,26.78,930.0,,2024-05-24 16:00:00
2024-05-25 00:00:00,22.24,46.95,5.35,13.47,11.54,,6.06,0.68,38.99,0.84,1.98,,,0.68,0.53,,,1.99,213.98,0.0,0.0,27.34,930.0,,2024-05-25 00:00:00
2024-05-25 08:00:00,9.59,28.14,5.3,13.41,11.56,,6.02,0.74,38.93,0.84,1.98,,,0.68,0.53,,99.23,2.43,235.22,0.0,0.0,492.22,930.0,,2024-05-25 08:00:00
2024-05-25 16:00:00,24.22,,5.33,13.5,11.55,,5.98,0.66,38.97,0.84,1.98,,,0.68,0.53,,,2.42,231.69,0.0,0.0,31.02,930.0,,2024-05-25 16:00:00
2024-05-26 00:00:00,21.4,55.82,5.32,13.53,11.51,,6.61,0.9,38.95,0.84,1.98,,,0.68,0.53,,,1.4,195.4,0.0,0.0,27.22,930.0,,2024-05-26 00:00:00
2024-05-26 08:00:00,11.31,43.16,5.32,13.55,11.57,,6.51,0.96,38.96,0.84,1.99,,,0.68,0.53,,,2.34,224.83,0.0,0.0,472.37,930.0,,2024-05-26 08:00:00
2024-05-26 16:00:00,25.4,69.37,5.33,13.5,11.62,,6.46,0.91,38.97,0.84,1.98,,,0.68,0.53,,,1.95,210.31,0.0,0.0,43.95,930.0,,2024-05-26 16:00:00
2024-05-27 00:00:00,24.69,74.47,5.35,13.58,11.47,,6.44,0.61,38.98,0.84,1.99,,,0.68,0.53,,,1.75,197.31,0.0,0.0,39.81,930.0,,2024-05-27 00:00:00
2024-05-27 08:00:00,12.71,33.31,5.3,13.45,11.54,,7.37,0.82,38.92,0.84,1.98,,,0.68,0.53,,99.1,2.39,230.71,0.0,0.0,589.13,930.0,,2024-05-27 08:00:00
2024-05-27 16:00:00,25.73,92.14,5.28,13.53,11.51,,6.74,0.8,38.9,0.84,1.98,,,0.68,0.53,,99.24,2.18,214.13,0.0,0.0,45.14,930.0,,2024-05-27 16:00:00
2024-05-28 00:00:00,26.41,86.56,5.35,13.4,11.51,,6.4,0.7,38.94,0.84,1.97,,,0.68,0.53,,,1.8,207.64,0.0,0.0,43.19,930.0,,2024-05-28 00:00:00
2024-05-28 08:00:00,12.59,52.63,5.31,13.5,11.45,,6.38,0.79,38.94,0.84,1.98,,,0.68,0.53,,99.04,2.22,222.09,0.0,0.0,492.44,930.0,,2024-05-28 08:00:00
2024-05-28 16:00:00,25.17,84.73,5.33,13.55,11.61,,6.29,0.75,38.96,0.84,1.99,,,0.68,0.53,,96.84,1.92,206.87,0.0,0.0,54.61,930.0,,2024-05-28 16:00:00
2024-05-29 00:00:00,23.02,60.7,5.27,13.62,11.52,,6.33,0.54,38.89,0.84,1.99,,,0.68,0.53,,,1.87,200.4,0.0,0.0,29.28,930.0,,2024-05-29 00:00:00
2024-05-29 08:00:00,7.42,27.11,5.29,13.46,11.56,,6.28,0.56,38.91,0.84,1.98,,,0.68,0.53,,96.38,2.36,229.34,0.0,0.0,528.38,930.0,,2024-05-29 08:00:00
2024-05-29 16:00:00,27.82,71.48,5.32,13.57,11.61,,6.3,0.58,38.94,0.84,1.99,,,0.68,0.53,,97.19,2.3,222.44,0.0,0.0,38.95,930.0,,2024-05-29 16:00:00
2024-05-30 00:00:00,31.22,164.96,5.25,13.52,11.53,,6.42,1.29,38.86,0.84,1.98,,,0.68,0.53,,,1.84,193.82,0.0,0.0,39.09,930.0,,2024-05-30 00:00:00
2024-05-30 08:00:00,9.59,66.7,5.34,13.4,11.55,,6.61,1.02,38.98,0.84,1.97,,,0.68,0.53,,98.46,2.3,235.3,0.0,0.0,553.23,930.0,,2024-05-30 08:00:00
2024-05-30 16:00:00,26.7,98.62,5.34,13.41,11.51,,6.39,0.86,38.91,0.84,1.98,,,0.68,0.53,,97.81,2.53,252.09,0.0,0.0,63.5,930.0,,2024-05-30 16:00:00
2024-05-31 00:00:00,25.0,66.75,5.39,13.5,11.49,,6.43,0.76,38.99,0.84,1.98,,,0.68,0.53,,,2.11,224.72,0.0,0.0,37.54,930.0,,2024-05-31 00:00:00
2024-05-31 08:00:00,12.39,51.55,5.36,13.52,11.46,,6.27,0.75,39.0,0.84,1.98,,,0.68,0.53,,91.86,2.49,264.21,0.0,0.0,684.44,930.0,,2024-05-31 08:00:00
2024-05-31 16:00:00,31.34,,5.33,13.37,11.47,,6.33,0.79,38.98,0.84,1.98,,,0.68,0.53,,93.8,2.34,250.45,0.0,0.0,44.22,930.0,,2024-05-31 16:00:00
2024-06-01 00:00:00,30.58,,5.3,13.45,11.55,,6.52,0.99,38.92,0.84,1.97,,,0.68,0.53,,,1.96,214.84,0.0,0.0,33.74,930.0,,2024-06-01 00:00:00
2024-06-01 08:00:00,12.18,,5.3,13.4,11.48,,6.51,1.04,38.88,0.84,1.98,,,0.68,0.53,,99.74,2.13,236.86,0.0,0.0,519.07,930.0,,2024-06-01 08:00:00
2024-06-01 16:00:00,30.78,,5.32,13.61,11.62,,6.52,0.94,38.95,0.84,1.98,,,0.68,0.53,,,1.31,180.42,0.0,0.0,9.36,930.0,,2024-06-01 16:00:00
2024-06-02 00:00:00,20.47,,5.27,13.51,11.5,,6.05,0.75,39.03,0.84,1.99,,,0.68,0.53,,,1.3,193.33,0.0,0.0,47.78,930.0,,2024-06-02 00:00:00
